"record_id","session_id","speaker_id","account_id","speaker_order","first_name","last_name","full_name","title_affiliation","biography","image_url","linkedin_url"
"242be2a0-83d7-4eb4-b302-f395e749dc6d","a630e867-f319-45f1-a992-521f961e9c80","35b922bb-a3ef-41e5-9b83-c7c4ac2a4b4f","f0c26d06-2d7a-4461-b5c5-edc2fa4d07cb",1,"Jeroen","Janssens","Jeroen Janssens","Head of Developer Relations, Posit","Jeroen Janssens, PhD, is Head of Developer Relations at Posit, PBC. His
expertise lies in visualizing data, implementing machine learning
models, and building solutions using Python, R, JavaScript, and Bash.
He’s passionate about open source and sharing knowledge. He’s the author
of Python Polars: The Definitive Guide (O’Reilly, 2025) and Data Science
at the Command Line (O’Reilly, 2021). Jeroen holds a PhD in machine
learning from Tilburg University and an MSc in artificial intelligence
from Maastricht University. He lives with his wife and two kids in
Rotterdam, the Netherlands.","https://img.zuddl.com/b889a959-56de-4f17-8af2-8d0bbd3deec3","https://www.linkedin.com/in/jeroenjanssens/"
"47a3e8b1-82b1-4403-935a-75b4c8412235","9cb21f80-8acc-481b-9717-07e7553931a9","353293ed-e28f-4693-b7cc-876221c96fdd","307e2c0f-6512-41a4-a1ea-0f2243b1e675",1,"Marc","Dotson","Marc Dotson","Utah State University",,,
"ed4ee729-2aa3-4c6a-9d36-eded24711f58","1db94cdc-f6dd-4ec6-b87b-e9fb90be13e4","5028abf1-8025-42ea-906a-b859182c0000","8d505744-6f01-4d70-a2f6-d0270a24336c",1,"Erica","Chio","Erica Chio","",,,
"ed4ee729-2aa3-4c6a-9d36-eded24711f58","1db94cdc-f6dd-4ec6-b87b-e9fb90be13e4","8e9d3dc7-e3c6-4d96-8b92-0c990185be05","78cdb7e0-c3c7-4884-bdda-e4f009b2110a",1,"Nick","Giangreco","Nick Giangreco","Regeneron Pharmaceuticals",,,
"885ba1fc-48f9-4f94-93f2-6e6bacf7f7aa","23d2a7d9-330f-4c67-bbeb-0fe0a6d5a657","f42afed1-f4b4-43e3-83a8-b14e4191d553","26b22194-30d1-477a-825b-85dbfb0992bd",1,"Ran","Li","Ran Li","Drexel University",,,
"55591410-5d9c-40f2-89d2-4ab036f0a8e9","0d95ac5d-041e-406e-bfb5-e11e51a5855c","88d2f703-1321-468f-8950-dc7e80367af5","a16e8588-415f-4c4b-ac5a-755c6f2d307f",1,"Derrick ","Cogburn","Derrick  Cogburn","Professor and Executive Director, American University","Derrick L. Cogburn is a Full Professor at American University's School
of International Service (SIS), where he is housed in the Department of
Environment, Development & Health. Dr. Cogburn holds a joint appointment
in the Kogod School of Business in the Department of Information
Technology & Analytics. He holds a UNESCO Associate Chair on
Transnational Challenges and Governance and directs both the Institute
on Disability and Public Policy (IDPP) and the Internet Governance Lab
(IGL). He also co-chairs the Global Academic Network for the Center for
AI and Digital Policy (CAIDP).

Dr. Cogburn's research applies computational methods—including text
mining, machine learning, social network analysis, and
retrieval-augmented generation—to international human rights and
disability policy. His current work focuses on UN human rights
monitoring mechanisms, particularly the Universal Periodic Review (UPR)
and the Convention on the Rights of Persons with Disabilities (CRPD)
treaty body processes. His applied work includes the CRPD Data
Dashboard, a policy analytics platform developed with IDPP and Praxis
Analytics AI, funded by the National Science Foundation through American
University's Translating Research into Action Center (TRAC). He recently
presented the dashboard at CRPD COSP-19 at the United Nations in New
York, where his side event connected broader human rights accountability
mechanisms to the CRPD treaty framework.

At American University, Dr. Cogburn teaches graduate courses in text
analytics and AI policy, including ITEC/SIS 724: Large-Scale Text
Analysis. In this course, he trains students to become bilingual R and
Python programmers using Positron as their IDE and Quarto documents as
their primary deliverable format. His pedagogical approach integrates
prompt engineering from week two—not as an afterthought—with GitHub
Copilot and Positron Assistant available from day one. He has found that
students without prior programming experience often achieve stronger
bilingual fluency than those who arrive with a single-language
background, a counterintuitive finding that shapes his teaching
philosophy. He has developed a new course for fall 2026 SIS 750 Applied
AI for Global Challenges. 

Dr. Cogburn is currently developing a new graduate certificate at SIS
titled ""Global Challenges and Applied AI,"" anchored by his existing
cross-listed courses and connected to IDPP, IGL, the UNESCO Chair, and
CAIDP. He also runs Praxis Analytics AI, a consulting practice focused
on applied computational social science and AI development for policy
research, small businesses, and non-profit organizations.

Prior to joining American University, Dr. Cogburn held faculty positions
in the Schools of Information at Syracuse University and the University
of Michigan. He is a graduate of Howard University and the University of
Oklahoma.

His professional identity is captured in three words: Scholar. Teacher.
Sailor.","https://img.zuddl.com/f8e3ad9d-7d17-42c0-b782-b7e7ad136816","https://www.linkedin.com/in/dcogburn/"
"84a45d1a-d3af-48a8-b8d3-cf971a82fe62","27c8a62b-f659-4bdd-88af-678a424115de","ea0b3209-f354-485b-b621-1a40efa1b3ee","a3fd313b-0e4b-46bc-b0a6-f444656d894f",1,"Christian","Martinez","Christian Martinez","City University of New York (CUNY)",,,
"a3a8722c-b5bc-4226-93b4-ef9eef1382ba","59f48a1f-f263-48ee-9d83-69fa8e358918","a68654b9-529f-4734-9db5-362f7983965d","b5b1fa94-ab5a-4adf-bee1-366734a25834",1,"Malosree","Maitra","Malosree Maitra","Canadian Institutes of Health Research","","",
"99e47b97-f9ca-442f-b35d-13faff610e10","88660825-0f13-4775-a1a7-85e6bf03e179","f086a2f4-7d7b-4c47-9551-924fb430d294","321954aa-8501-4e93-b799-62fac8e77be4",1,"blake ","abbenante","blake  abbenante","Sr Director, Data Product, Suffolk Construction","","https://img.zuddl.com/1470673a-bfd0-4a75-879e-2d56ef73086a","https://www.linkedin.com/in/abbenante/"
"ad13aa9a-c370-42de-b8c5-a27827be28aa","76cebf97-437e-46fb-94f6-914c045ed2b0","e4e120a7-6e3f-47fd-af28-96bafca815d3","4fee62e0-ed10-4163-8da2-edb9a12622c1",1,"Alex","Chisholm","Alex Chisholm","Senior Product Manager, Posit PBC","","https://img.zuddl.com/17890091-ffeb-4868-9202-0df9f2b750ba","https://www.linkedin.com/in/chisholm1"
"ad13aa9a-c370-42de-b8c5-a27827be28aa","76cebf97-437e-46fb-94f6-914c045ed2b0","b5c8090d-e0ce-4be3-a1d5-f2f2a44464e5","ef667861-f667-405c-bd98-feefe1efb25c",1,"Chetan","Thapar","Chetan Thapar","Posit",,,
"ad13aa9a-c370-42de-b8c5-a27827be28aa","76cebf97-437e-46fb-94f6-914c045ed2b0","5a60041b-f589-4639-b6bb-73fa1adf2d1e","eceb7eb1-fc4f-4614-b696-77935909855f",1,"Joe","Roberts","Joe Roberts","Posit",,,
"ad13aa9a-c370-42de-b8c5-a27827be28aa","76cebf97-437e-46fb-94f6-914c045ed2b0","487c816a-43a5-4ce1-a4e2-3916f925cd7e","d3f150e9-9ce5-4e09-8bea-6ec8dae04693",1,"Kelly","O'Briant","Kelly O'Briant","Product Manager, Posit","","",
"ad13aa9a-c370-42de-b8c5-a27827be28aa","76cebf97-437e-46fb-94f6-914c045ed2b0","eabc8ce1-727e-4221-a3e0-4094f3d0db9b","3108cb37-799f-4fc5-be58-032172e4c528",1,"Matt","Leary","Matt Leary","Posit",,,
"ad13aa9a-c370-42de-b8c5-a27827be28aa","76cebf97-437e-46fb-94f6-914c045ed2b0","45f629f7-161c-471f-90a3-0588954a1f75","55a5ad39-209a-4896-8382-377f99344a64",1,"Tom","Mock","Tom Mock","Posit",,,
"e61c42c5-eb16-4b72-ae4c-0a9981c591b1","bf5c2cd1-e852-4091-a353-5f2734e12e82","7398d970-b801-4a01-b5c8-c190ee9d2cff","618bf387-495c-4780-ad5d-ae83f1b82f76",1,"Winston","Chang","Winston Chang","Posit",,,
"f08cbc1e-125d-410f-8764-702807c5da30","30c98377-d6ce-42b2-a1f9-c6db99ae9d46","4f38a5f5-484a-4662-97a8-02ed6645ab91","795069f3-3422-49f8-b94e-7530446b47a1",1,"Richard","Iannone","Richard Iannone","Software Engineer, Posit, PBC","Richard Iannone is a software engineer at Posit, PBC. He focuses on
building open-source tools that help people work more effectively with
data. In R, he works on several packages including gt, pointblank, and
blastula. In Python, his focus is on Great Tables (a port of gt) and
Great Docs (documentation-site generator for Python libraries).","https://img.zuddl.com/a38645f9-fff4-4dfc-b61d-6cd9977d75de",
"752292d3-8052-4279-90fe-7a81c9ba52e8","060184f4-b21c-4129-a76c-4bd658e02f73","38d58d99-52ae-45b5-bbf1-6a21359434ae","26a3cd47-3c0a-4fd7-a7b9-bd37002c6013",1,"Nicolas","Bennett","Nicolas Bennett","cynkra GmbH",,,
"818b085a-f1f5-413b-a1bf-59f898ae24b9","5f425ba7-46da-4c0c-9df5-eaf0f577a05c","4fe9a121-6752-44e1-b452-12ed8b957170","5df099de-fc1e-4337-8e2c-e09893932951",1,"James","Clawson","James Clawson","",,,
"f1068ac1-7084-4dc0-affb-555cafb4d505","b5055759-bafe-45eb-a5fd-4fadc7a280c1","114dd581-dec3-4823-9412-3c53b3406777","83bd5d99-4dba-4a2a-8da6-a37b9c7b7b01",1,"Michael","Hausinger","Michael Hausinger","Dow","Michael is a scientist in Research and Development at Dow where he works
to ensure other researchers have ready access to data about products
they wish to improve and potential ingredients to use in a formulation.
He also enjoys helping researchers speed up their data analysis, often
via creation of Shiny apps that turn structured-but-non-tidy analytical
instrument outputs into graphs and tidy tables. Outside of work he
spends much of his time bicycling and playing Ultimate in the summer and
curling in the winter.","https://img.zuddl.com/cb04230b-7c96-4ee4-a3c1-a18ed19cecb6",
"8665cd4e-023a-4cf7-820f-e8fe3c0d45d0","8f416037-0a9c-41c8-816a-37dc329f89b6","45cffb24-8242-43fa-90f4-32d0395d6d86","da531841-eeeb-4b8b-945b-11f3ebe54bac",1,"Gergely","Daroczi","Gergely Daroczi","Spare Cores",,,
"749ee1c1-bdcf-4a1b-bd89-4d76ac2b357b","13994d53-3135-46b1-96b8-5d52f2d99856","249a8bf1-e1ae-4a74-a2e1-aa7d49e92340","684dde48-a26d-4f02-b675-69dcdc2cd94a",1,"Imari ","Genias","Imari  Genias","Public Health Analyst, Leidos","Imari Genias is current Public Health Analyst/Epidemiologist for the
CDC's National Healthcare Safety Network via Leidos. Previously, she was
a Rollins Epidemiology Fellow at DeKalb Public Health in Decatur, GA. In
this role, she contributed to data analysis, with a specialty in
geospatial analysis and mapping. Imari holds a Master of Public Health
(MPH) in Global Epidemiology from Emory University. ","https://img.zuddl.com/57af4c45-84df-4129-aea0-2b57f0ac6893","https://www.linkedin.com/in/imari-genias/"
"b2d0321c-3902-4861-9a85-4151243f2272","21e815ba-24d8-4989-b28c-d49bd61798d7","5ffdaf69-b3cf-4e1d-b743-eb393d68c3e4","0484077a-a4ed-4f00-bc23-14eb4dd79b3c",1,"Jagjit","Dhaliwal","Jagjit Dhaliwal","Head of Partnerships, GenAI ISVs, AWS","","https://img.zuddl.com/a01459bd-113a-4a25-81a8-430bc7fae81a",""
"b2d0321c-3902-4861-9a85-4151243f2272","21e815ba-24d8-4989-b28c-d49bd61798d7","a38d153e-6a14-4d14-9844-8afb09b4be75","274f298f-e9af-4c79-bdd1-8e84f674e966",1,"Sara","Altman","Sara Altman","Senior Developer Advocate, Posit","Sara Altman is a developer advocate on the AI Core team at Posit, where
she focuses on how AI can be effectively and thoughtfully used for data
science. She co-authors the Posit AI newsletter with Simon Couch.
Previously, she helped build Posit Academy and taught data science and R
at Stanford.","https://img.zuddl.com/9cd41f48-133c-48c1-8c66-d87d3de2d7cc","https://www.linkedin.com/in/sarakaltman/"
"b2d0321c-3902-4861-9a85-4151243f2272","21e815ba-24d8-4989-b28c-d49bd61798d7","639d42cb-2a17-4a7e-8ecf-b462e8744cba","02ed4825-cf8c-41f4-9e9b-81f9466a84ef",1,"Simon","Couch","Simon Couch","Senior Software Engineer, Posit","Simon Couch builds tools that make the work of data science more joyful
and effective. As an engineer on the AI Core Team at Posit, his work
spans coding assistants, model evaluations, and next-edit-suggestion
systems. Drawing on his background in statistics, Simon spent several
years authoring and maintaining packages in the open-source tidymodels
framework—like stacks, broom, and infer—before shifting his focus to
LLMs. He blogs about his work at simonpcouch.com.","https://img.zuddl.com/7566aab6-53f1-42fc-a64f-28c4cb6439c6","https://www.linkedin.com/in/simonpcouch/"
"4d60ef8e-1cd0-4985-9175-3f790cfe016a","b23a3a9e-b2f9-442e-8ca1-57f4309f5424","cc723d7f-3fa7-4e56-a937-0ab5de576177","f754bb79-3d19-465a-9796-d5dd51ed32ac",1,"James","Blair","James Blair","Senior Product Manager, Posit","","https://img.zuddl.com/ac6938b3-7543-4118-bf69-26b935fda321",""
"4d60ef8e-1cd0-4985-9175-3f790cfe016a","b23a3a9e-b2f9-442e-8ca1-57f4309f5424","f23ae5d5-f6fc-4db6-a23c-e4467ae11b8a","b0f06f92-a91e-43eb-be4e-a364c68e90c0",1,"Subodh","Kumar","Subodh Kumar","Head of Partner Solutions Architect AI/ML, Data & Analytics, AWS","","https://img.zuddl.com/deb480b4-988f-4ef6-81db-f35a5c63bdd7",""
"e21dba88-51d6-4e7d-99ad-7620c548d17a","9e4881df-1efb-4b83-8a1e-31ff05c681f1","a58044d0-8c84-48f6-a844-972059739c19","22cea50e-9428-4a9f-9f43-4fa512e4d4bd",1,"Chandra","Nayak","Chandra Nayak","Snowflake Principal Partner Engineer , Snowflake","","https://img.zuddl.com/7aae3f08-475c-4b53-be71-9d448094cfa7",""
"39f6c8e4-ed13-46f9-9fcc-3d8dcee577f5","52de90f1-dbe1-47a6-8eb2-462056d3663c","1179033a-618f-44fa-90ca-e06c8ca4feb6","7a6284ef-7ea1-40af-845d-5a879b01119f",1,"Francois","Michonneau","Francois Michonneau","Posit",,,
"75895239-3b97-422d-92cb-ffd0672b4890","294d8cb4-7c42-44d3-8ad4-8797ce918c4d","412f26d4-8f34-4614-9bdd-1e743bea641c","d77c1e41-cd8a-40f5-aecd-3ddcc4402a65",1,"Garrett","Grolemund","Garrett Grolemund","Posit",,,
"4d34751e-3039-44af-919f-8e99d798ec1d","871f67cc-5d34-434d-9a0d-43fc1f5f011b","e14a2b81-b88d-4417-8bae-d04cdc952220","3fbeefba-0c77-4253-83b7-cf15540c9aad",1,"Casey","Johnson","Casey Johnson","Manager Platform Engineer, Pfizer Inc.","Casey Johnson is a Platform Manager at Pfizer, where he oversees the
strategic direction and operational excellence of the enterprise data
science platforms for Posit. With nearly 10 years of experience, Casey
ensures the stability, scalability, and high performance of Pfizer’s
Posit Workbench, Connect and Package Manager environments, enabling
researchers and data scientists to deploy applications and execute
complex analyses seamlessly.

With a strong background in systems engineering and enterprise
architecture, Casey specializes in navigating the intricacies of
large-scale computational environments. His work focuses on proactively
managing upgrade pathways, optimizing R and Python package dependency
management, and designing robust, secure infrastructure. By aligning
corporate IT standards with agile data science workflows, Casey helps
maintain a reliable foundation that empowers Pfizer’s teams to focus on
delivering life-changing scientific breakthroughs.

Casey enjoys collaborating with peers on best practices for scaling
open-source tools in highly regulated spaces. Outside of platform
architecture, Casey is an enthusiast of emerging technologies and enjoys
practicing Brazilian Jiu Jitsu.","https://img.zuddl.com/df3334cd-a1d3-47bd-8b83-bed6e47d7389","https://www.linkedin.com/in/casey-johnson-06a248a0/"
"4d34751e-3039-44af-919f-8e99d798ec1d","871f67cc-5d34-434d-9a0d-43fc1f5f011b","550a0723-c66a-46cc-9a93-bf2f1a6b831a","6b75f913-9d43-4725-a136-b618582a3e14",1,"Michael","Mayer","Michael Mayer","Principal Solutions Engineer, Posit","Michael Mayer is a Solutions Engineer at Posit. A scientist by training,
he holds a PhD in theoretical astrophysics from the University of
Heidelberg, Germany, then gradually went into IT to eventually become a
specialist in high performance / scientific computing and a
subject-matter expert for customers in the pharmaceutical industry.","https://img.zuddl.com/de0a2e34-e004-46ea-8d2e-a1c7bb8250de","https://www.linkedin.com/in/drmichaelmayer/"
"4d34751e-3039-44af-919f-8e99d798ec1d","871f67cc-5d34-434d-9a0d-43fc1f5f011b","5b4a2011-3750-4df1-9967-dd8060fad0da","3feccb98-1701-41ae-81be-0f6909e8fba9",1,"Mike","Smith","Mike Smith","Senior Director, Statistical Data Science Analytics, Pfizer","Mike K Smith is a Senior Director, Statistical Data Science Analytics at
Pfizer where he has worked for over 30 years. He is also the current
Chair of the R Consortium Board. Mike has had responsibility for looking
after Pfizer’s R installations for about 15 years - he partners with his
colleagues in the Digital IT department to deliver and continue to
refine the production R release process. Mike leads the R Centre of
Excellence at Pfizer where there are over 1000 colleagues (and growing!)
within the R community. He’s an active member of the Posit Data Science
Hangout and describes himself as a “Professional Geek”. In his spare
time he’s also a geek, producing generative ambient music using Ableton
Live.","https://img.zuddl.com/e1671616-a750-4f5e-9bdb-9590e00b1c1a","https://www.linkedin.com/in/mikeksmith/"
"4d34751e-3039-44af-919f-8e99d798ec1d","871f67cc-5d34-434d-9a0d-43fc1f5f011b","f1dab0aa-df55-4bf2-8962-27003c4a6f04","87f3ef63-0b96-4394-9165-5f2d79a9c857",1,"Nicole","Jones","Nicole Jones","Principal Data Scientist, Denali Therapeutics","Nicole Jones is a Principal Data Scientist at Denali Therapeutics, where
she is the data science program lead the company's molecule to treat MPS
IIIA, a pediatric rare disease. As data science program lead, she
oversees all clinical trials related to the molecule and leads the data
science team responsible for generating SDTM, ADaMs, and TLFs for
clinical reporting needs, primarily using R. She holds a Master of
Public Health in Epidemiology and Applied Biostatistics and has spent
six years in the pharma/biotech industry. In addition to her role as
data science program lead, she serves as an R package validation lead,
helping ensure the quality of the R packages used for regulatory
submissions. Nicole is passionate about applying data science and
leveraging open-source tools to accelerate therapies and brings a
practical, cross-functional perspective on the challenges of turning
complex biological data into actionable insight.","https://img.zuddl.com/b49436c0-8dd3-47d4-b9c9-5448ae41bf2d","https://www.linkedin.com/in/nicolekjonesmph/"
"4d34751e-3039-44af-919f-8e99d798ec1d","871f67cc-5d34-434d-9a0d-43fc1f5f011b","0b2dff86-a360-4d4b-b4db-af85a98a1026","8746f110-6a01-4ede-af8e-f20513c15ed5",1,"Satish J","Murthy","Satish J Murthy","Sr. Technical Platform Manager, Johnson & Johnson","Satish Murthy is a Senior Manager at Johnson & Johnson R&D-IT. He leads
the Scientific Computing Platform, and has primary responsibility for
supporting High-Performance Computing to support JNJ scientists in the
area of Statistical Simulation Modeling, Clinical Trials, Peptide
Design, Finite Element analysis and Computational Chemistry. He plays a
crucial role in building solutions and platforms focusing on creating
validated environments for reproducibility, ensuring that clinical
studies and other research activities can be reliably replicated.
Satish’s current capabilities include data analytics, reliability
engineering, and the implementation of environments to enhance
repeatability and reproducibility in pharmaceutical research. His
expertise has been instrumental in advancing R&D capabilities,
leveraging technology to improve patient outcomes, and streamline
research processes.","https://img.zuddl.com/5c87725f-0124-423c-9bc4-c74ee3fd7068","https://www.linkedin.com/in/satish-murthy-b4236b119/"
"438a99b2-f727-4361-913a-5d103356addf","8f6109ce-4370-4ec3-afe0-8a71947b7363","a6e9f8d4-b962-479d-a1da-7396c5733906","12e609d5-cced-496b-b477-df912ef3a983",1,"Becca ","Krouse","Becca  Krouse","Data Scientist, GSK","Becca Krouse is a data scientist in GSK’s Statistics and Data Science
Innovation Hub where she focuses on enabling users across R&D. A
biostatistician by training, she has experience spanning over 15 years
in the field of clinical research and specializes in developing R-based
tools.","https://img.zuddl.com/d8920e52-8a8d-4a60-90cb-a485081b8f0b","https://www.linkedin.com/in/becca-krouse-b6ba8820/"
"438a99b2-f727-4361-913a-5d103356addf","8f6109ce-4370-4ec3-afe0-8a71947b7363","da3a6f40-3da9-450f-829a-60536e25e0f6","d7639b0a-550d-462e-9ccc-060fe0461e9b",1,"Ben","Straub","Ben Straub","Senior Manager, Statistical Data Scientist, Praxis Precision Medicines","Ben Straub is a Senior Manager Statistical Data Scientist at Praxis
Precision Medicines. He has worked in the industry for 8 years and is
always actively involved with internal and external initiatives around R
Adoption activities for Clinical Reporting and beyond. Ben is actively
helping to develop and maintain an end-to-end R package pipeline
\[(pharmaverse)\](https://pharmaverse.org/) that addresses all the needs
of Clinical Reporting with many awesome companies and individuals. He is
very excited for the future of using R and open source within Pharma.","https://img.zuddl.com/ffad1913-ef7c-47e0-a2d3-81487257240c","https://www.linkedin.com/in/ben-straub/"
"438a99b2-f727-4361-913a-5d103356addf","8f6109ce-4370-4ec3-afe0-8a71947b7363","ebb886d7-5384-433e-9fc0-44f112f0bb5d","467c2108-0fe9-488e-86aa-18dc720a378a",1,"Daniel","Sjoberg","Daniel Sjoberg","Executive Director, Data Science and Clinical Data Analytics, Kardigan","Daniel D. Sjoberg (he/him) is the Visual Analytics Lead at Genentech.
Previously, he was a Lead Data Science Manager at the Prostate Cancer
Clinical Trials Consortium, and a Senior Biostatistician at Memorial
Sloan Kettering Cancer Center in New York City. He enjoys R package
development, creating many packages available on CRAN, R-Universe, and
GitHub. He’s a co-organizer of rainbowR (a community that supports,
promotes and connects LGBTQ+ people who code in the R language) and of
the R Medicine Conference. Daniel is the winner of the 2024 R in Pharma
Brian Bole Award of Excellence and the 2021 American Statistical
Association (ASA) Innovation in Statistical Programming and Analytics
award.","https://img.zuddl.com/d1bc7f27-1134-4625-8ae5-141008cab1bb","https://www.linkedin.com/in/ddsjoberg/"
"438a99b2-f727-4361-913a-5d103356addf","8f6109ce-4370-4ec3-afe0-8a71947b7363","b7a638cf-ca5d-41a8-af78-e46fb05bad45","1b0403cd-4dcc-45b4-b762-6b4415ca9efa",1,"Magdalena","Krochmal","Magdalena Krochmal","Senior Real-Time Visual Analytics Specialist, Roche","Magdalena Krochmal is a Senior Real-time Visual Analytics Specialist at
Roche in Basel. Combining a Ph.D. in Bioinformatics with over a decade
of experience, she focuses on the intersection of R development and
user-centric design. In her current role, Magdalena specializes in
building intuitive medical data review tools using R, Shiny, and the
Teal framework. From automating SDTM workflows to creating interactive
visualizations, Magdalena is dedicated to streamlining clinical
submissions through rapid prototyping and data-driven innovation.","https://img.zuddl.com/e0055cec-0318-4fb0-8d31-da82c5682c2b","https://www.linkedin.com/in/magdalena-krochmal-aa679a68/"
"96e23f23-cdcf-4c3e-84a0-561968461df0","a84848c9-f8fb-40f3-88aa-a443c52b64d4","7937400f-4302-4bd3-bad5-981f6ee07f63","00669b5b-a966-4542-bf4f-add697e9c94c",1,"Isabel","Zimmerman","Isabel Zimmerman","Senior Software Engineer, Posit, PBC","Building the Positron IDE and various Python packages.","https://img.zuddl.com/6d8767ca-9339-4eb8-8a1a-bb1bf8b77d88",
"96e23f23-cdcf-4c3e-84a0-561968461df0","a84848c9-f8fb-40f3-88aa-a443c52b64d4","35b922bb-a3ef-41e5-9b83-c7c4ac2a4b4f","f0c26d06-2d7a-4461-b5c5-edc2fa4d07cb",1,"Jeroen","Janssens","Jeroen Janssens","Head of Developer Relations, Posit","Jeroen Janssens, PhD, is Head of Developer Relations at Posit, PBC. His
expertise lies in visualizing data, implementing machine learning
models, and building solutions using Python, R, JavaScript, and Bash.
He’s passionate about open source and sharing knowledge. He’s the author
of Python Polars: The Definitive Guide (O’Reilly, 2025) and Data Science
at the Command Line (O’Reilly, 2021). Jeroen holds a PhD in machine
learning from Tilburg University and an MSc in artificial intelligence
from Maastricht University. He lives with his wife and two kids in
Rotterdam, the Netherlands.","https://img.zuddl.com/b889a959-56de-4f17-8af2-8d0bbd3deec3","https://www.linkedin.com/in/jeroenjanssens/"
"96e23f23-cdcf-4c3e-84a0-561968461df0","a84848c9-f8fb-40f3-88aa-a443c52b64d4","4f38a5f5-484a-4662-97a8-02ed6645ab91","795069f3-3422-49f8-b94e-7530446b47a1",1,"Richard","Iannone","Richard Iannone","Software Engineer, Posit, PBC","Richard Iannone is a software engineer at Posit, PBC. He focuses on
building open-source tools that help people work more effectively with
data. In R, he works on several packages including gt, pointblank, and
blastula. In Python, his focus is on Great Tables (a port of gt) and
Great Docs (documentation-site generator for Python libraries).","https://img.zuddl.com/a38645f9-fff4-4dfc-b61d-6cd9977d75de",
"60cbec55-d561-4967-a7b3-784c27455bd2","67f792e2-7e20-419a-915c-e852dcaf2d69","782d198f-c726-48ec-90d1-fce9057898b2","f12e2780-3a6c-423c-830e-437c57637e8b",1,"Hadley","Wickham","Hadley Wickham","Posit",,,
"60cbec55-d561-4967-a7b3-784c27455bd2","67f792e2-7e20-419a-915c-e852dcaf2d69","7487e0e1-fd74-44a9-8467-3671d8220bee","8d4f49a3-6a7a-48db-b4dd-d89ea7dd0141",1,"Jenny","Bryan","Jenny Bryan","Posit",,,
"6e742d58-9325-4bd5-bea1-3cd37592b238","21f53821-965e-4e1f-8a5c-4b4d687ea6da","2d42a2b9-d0b6-4e58-947c-4b141c422482","c753226e-fc81-4e33-8d2c-82742ba2bafd",1,"Emil","Hvitfeldt","Emil Hvitfeldt","Senior Software Engineer, Posit","Emil Hvitfeldt is a software engineer at Posit and part of the
tidymodels team’s effort to improve R’s modeling capabilities. He
maintains several packages within the realms of modeling, text analysis,
and color palettes. Trying to make slidecrafting a well respecting verb.
He co-authored the book Supervised Machine Learning for Text Analysis in
R with Julia Silge. Working on book Feature Engineering A-Z.","https://img.zuddl.com/fd4fcbce-67cd-4c7b-a5fe-612c07715a12","https://www.linkedin.com/in/emilhvitfeldt/"
"6e742d58-9325-4bd5-bea1-3cd37592b238","21f53821-965e-4e1f-8a5c-4b4d687ea6da","a75f612e-73ae-48dc-98f2-bc0c452fd151","44aac4fa-2397-4915-a23d-820d35a3886b",1,"Max","Kuhn","Max Kuhn","Posit",,,
"0086f71f-e70d-405b-90c6-45bdc7ccd091","0b192684-c20b-4475-a2e9-4694e0c6bfe7","bd0437fa-af47-428a-b70b-1da48b0d6d9e","94de0953-905c-411e-9c09-7b0ae4ad6382",1,"Charlotte","Wickham","Charlotte Wickham","Posit",,,
"0086f71f-e70d-405b-90c6-45bdc7ccd091","0b192684-c20b-4475-a2e9-4694e0c6bfe7","c3184c22-67e6-4c79-a993-cf670f4665d5","beddac2f-0aa5-4ef0-a31f-f526d3ddf853",1,"Mine","Cetinkaya-Rundel","Mine Cetinkaya-Rundel","Posit",,,
"1fba18c2-7156-463f-979e-bc2bad27eebd","d8620962-5c2a-42be-a98c-595a558b37f4","638fa87c-1b6d-45cc-938f-6af1e9503a93","a95ce8b6-4cdc-494a-9610-d09702c8a412",1,"Garrick","Aden-Buie","Garrick Aden-Buie","Posit",,,
"1fba18c2-7156-463f-979e-bc2bad27eebd","d8620962-5c2a-42be-a98c-595a558b37f4","a38d153e-6a14-4d14-9844-8afb09b4be75","274f298f-e9af-4c79-bdd1-8e84f674e966",1,"Sara","Altman","Sara Altman","Senior Developer Advocate, Posit","Sara Altman is a developer advocate on the AI Core team at Posit, where
she focuses on how AI can be effectively and thoughtfully used for data
science. She co-authors the Posit AI newsletter with Simon Couch.
Previously, she helped build Posit Academy and taught data science and R
at Stanford.","https://img.zuddl.com/9cd41f48-133c-48c1-8c66-d87d3de2d7cc","https://www.linkedin.com/in/sarakaltman/"
"72438d92-1e76-4b20-84a9-329422a25a68","810f3dac-a0f6-44d4-92ca-6d030114be1e","412f26d4-8f34-4614-9bdd-1e743bea641c","d77c1e41-cd8a-40f5-aecd-3ddcc4402a65",1,"Garrett","Grolemund","Garrett Grolemund","Posit",,,
"8318c228-cd16-457e-8d71-0d7c6b4c63f4","5d3bca06-5433-4ca0-812c-ab38af83b8c3","07329fb6-2cac-4a52-b15e-7dba0c491bd7","a937fae2-c78a-46ba-bfdb-815b5f8584a2",1,"Allie","Warren","Allie Warren","Washington State Department of Health",,,
